表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー
べ,助詞,終助詞,*,*,*,*,べ,ベ,ベ,骸骨紳士
い,名詞,一般,*,*,*,*,い,イ,イ,骸骨紳士
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ,骸骨紳士
つづい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,つづく,ツヅイ,ツズイ,骸骨紳士
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,骸骨紳士
、,記号,読点,*,*,*,*,、,、,、,骸骨紳士
さびしい,形容詞,自立,*,*,形容詞・イ段,基本形,さびしい,サビシイ,サビシイ,骸骨紳士
町,名詞,一般,*,*,*,*,町,マチ,マチ,骸骨紳士
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,骸骨紳士
歩い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,歩く,アルイ,アルイ,骸骨紳士
て,助詞,接続助詞,*,*,*,*,て,テ,テ,骸骨紳士
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,骸骨紳士
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,骸骨紳士
と,助詞,接続助詞,*,*,*,*,と,ト,ト,骸骨紳士
、,記号,読点,*,*,*,*,、,、,、,骸骨紳士
ずっと,副詞,一般,*,*,*,*,ずっと,ズット,ズット,骸骨紳士
むこう,名詞,形容動詞語幹,*,*,*,*,無効,ムコウ,ムコー,骸骨紳士
の,助詞,連体化,*,*,*,*,の,ノ,ノ,骸骨紳士
町,名詞,一般,*,*,*,*,町,マチ,マチ,骸骨紳士
かど,名詞,形容動詞語幹,*,*,*,*,過度,カド,カド,骸骨紳士
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,骸骨紳士
、,記号,読点,*,*,*,*,、,、,、,骸骨紳士
ひとり,名詞,一般,*,*,*,*,ひとり,ヒトリ,ヒトリ,骸骨紳士
の,助詞,連体化,*,*,*,*,の,ノ,ノ,骸骨紳士
紳士,名詞,一般,*,*,*,*,紳士,シンシ,シンシ,骸骨紳士
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,骸骨紳士
あらわれ,動詞,自立,*,*,一段,連用形,あらわれる,アラワレ,アラワレ,骸骨紳士
、,記号,読点,*,*,*,*,、,、,、,骸骨紳士
こちら,名詞,代名詞,一般,*,*,*,こちら,コチラ,コチラ,骸骨紳士
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,骸骨紳士
歩い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,歩く,アルイ,アルイ,骸骨紳士
て,助詞,接続助詞,*,*,*,*,て,テ,テ,骸骨紳士
